0.025795,-0.074011,-0.099806
0.020796,-0.078988,-0.099784
0.015797,-0.083963,-0.099760
0.010797,-0.088936,-0.099733
0.005798,-0.093906,-0.099704
0.000798,-0.098875,-0.099672
-0.004202,-0.103841,-0.099638
-0.009202,-0.108804,-0.099602
-0.014202,-0.113764,-0.099563
-0.019201,-0.118722,-0.099521
-0.024200,-0.123677,-0.099477
-0.029198,-0.128629,-0.099430
-0.034196,-0.133577,-0.099381
-0.039192,-0.138522,-0.099330
-0.044188,-0.143464,-0.099276
-0.049183,-0.148402,-0.099219
-0.054176,-0.153336,-0.099160
-0.059168,-0.158267,-0.099099
-0.064158,-0.163193,-0.099035
-0.069147,-0.168116,-0.098968
-0.074134,-0.173034,-0.098900
-0.079120,-0.177948,-0.098828
-0.084103,-0.182857,-0.098754
-0.089084,-0.187762,-0.098678
-0.094063,-0.192662,-0.098599
-0.099040,-0.197558,-0.098518
-0.104014,-0.202448,-0.098434
-0.108985,-0.207334,-0.098348
-0.113954,-0.212214,-0.098260
-0.118920,-0.217089,-0.098169
-0.123883,-0.221958,-0.098075
-0.128843,-0.226822,-0.097979
-0.133800,-0.231681,-0.097881
-0.138753,-0.236533,-0.097780
-0.143703,-0.241380,-0.097677
-0.148649,-0.246220,-0.097571
-0.153592,-0.251054,-0.097463
-0.158531,-0.255883,-0.097352
-0.163465,-0.260704,-0.097239
-0.168396,-0.265519,-0.097123
-0.173323,-0.270328,-0.097006
-0.178245,-0.275130,-0.096885
-0.183162,-0.279925,-0.096762
-0.188075,-0.284713,-0.096637
-0.192984,-0.289493,-0.096510
-0.197887,-0.294267,-0.096380
-0.202786,-0.299033,-0.096247
-0.207680,-0.303792,-0.096112
-0.212568,-0.308543,-0.095975
-0.217451,-0.313286,-0.095835
-0.222329,-0.318022,-0.095693
-0.227201,-0.322750,-0.095549
-0.232067,-0.327469,-0.095402
-0.236928,-0.332181,-0.095253
-0.241782,-0.336884,-0.095101
-0.246631,-0.341578,-0.094947
-0.251473,-0.346264,-0.094791
-0.256309,-0.350942,-0.094632
-0.261139,-0.355611,-0.094471
-0.265962,-0.360270,-0.094308
-0.270779,-0.364921,-0.094142
-0.275589,-0.369563,-0.093974
-0.280392,-0.374195,-0.093803
-0.285188,-0.378818,-0.093631
-0.289976,-0.383432,-0.093455
-0.294758,-0.388036,-0.093278
-0.299532,-0.392630,-0.093098
-0.304299,-0.397215,-0.092916
-0.309058,-0.401789,-0.092731
-0.313809,-0.406354,-0.092545
-0.318553,-0.410908,-0.092356
-0.323288,-0.415452,-0.092164
-0.328016,-0.419986,-0.091970
-0.332735,-0.424509,-0.091774
-0.337446,-0.429022,-0.091576
-0.342148,-0.433524,-0.091375
-0.346842,-0.438015,-0.091172
-0.351527,-0.442495,-0.090967
-0.356204,-0.446964,-0.090760
-0.360871,-0.451421,-0.090550
-0.365530,-0.455868,-0.090338
-0.370179,-0.460303,-0.090124
-0.374819,-0.464727,-0.089907
-0.379450,-0.469139,-0.089689
-0.384072,-0.473539,-0.089468
-0.388683,-0.477928,-0.089244
-0.393285,-0.482304,-0.089019
-0.397877,-0.486669,-0.088791
-0.402460,-0.491021,-0.088561
-0.407032,-0.495361,-0.088329
-0.411594,-0.499689,-0.088095
-0.416145,-0.504004,-0.087858
-0.420687,-0.508306,-0.087620
-0.425218,-0.512596,-0.087379
-0.429738,-0.516873,-0.087136
-0.434247,-0.521138,-0.086890
-0.438746,-0.525389,-0.086643
-0.443234,-0.529627,-0.086393
-0.447710,-0.533852,-0.086141
-0.452175,-0.538063,-0.085887
-0.456630,-0.542261,-0.085631
-0.461072,-0.546445,-0.085373
-0.465503,-0.550616,-0.085113
-0.469923,-0.554773,-0.084850
-0.474331,-0.558916,-0.084586
-0.478726,-0.563046,-0.084319
-0.483110,-0.567161,-0.084050
-0.487482,-0.571261,-0.083779
-0.491842,-0.575348,-0.083506
-0.496189,-0.579420,-0.083231
-0.500524,-0.583478,-0.082954
-0.504847,-0.587521,-0.082675
-0.509156,-0.591550,-0.082393
-0.513454,-0.595563,-0.082110
-0.517738,-0.599562,-0.081824
-0.522009,-0.603546,-0.081537
-0.526267,-0.607515,-0.081247
-0.530512,-0.611468,-0.080956
-0.534744,-0.615407,-0.080662
-0.538963,-0.619329,-0.080367
-0.543168,-0.623237,-0.080069
-0.547359,-0.627129,-0.079769
-0.551537,-0.631005,-0.079468
-0.555701,-0.634865,-0.079164
-0.559851,-0.638709,-0.078859
-0.563987,-0.642538,-0.078551
-0.568109,-0.646350,-0.078242
-0.572217,-0.650147,-0.077930
-0.576310,-0.653927,-0.077617
-0.580389,-0.657690,-0.077301
-0.584454,-0.661438,-0.076984
-0.588503,-0.665168,-0.076665
-0.592539,-0.668882,-0.076344
-0.596559,-0.672580,-0.076021
-0.600565,-0.676260,-0.075696
-0.604555,-0.679924,-0.075369
-0.608530,-0.683570,-0.075040
-0.612490,-0.687200,-0.074710
-0.616435,-0.690812,-0.074377
-0.620365,-0.694407,-0.074043
-0.624278,-0.697985,-0.073707
-0.628177,-0.701545,-0.073369
-0.632059,-0.705088,-0.073029
-0.635926,-0.708613,-0.072687
-0.639777,-0.712121,-0.072344
-0.643612,-0.715610,-0.071998
-0.647431,-0.719082,-0.071651
-0.651233,-0.722535,-0.071302
-0.655020,-0.725971,-0.070952
-0.658790,-0.729389,-0.070599
-0.662543,-0.732788,-0.070245
-0.666280,-0.736169,-0.069889
-0.670000,-0.739531,-0.069531
-0.673704,-0.742875,-0.069172
-0.677390,-0.746201,-0.068811
-0.681060,-0.749508,-0.068448
-0.684713,-0.752796,-0.068083
-0.688348,-0.756065,-0.067717
-0.691967,-0.759315,-0.067349
-0.695568,-0.762547,-0.066979
-0.699151,-0.765759,-0.066608
-0.702718,-0.768952,-0.066235
-0.706266,-0.772126,-0.065860
-0.709797,-0.775281,-0.065484
-0.713310,-0.778416,-0.065106
-0.716806,-0.781532,-0.064726
-0.720283,-0.784628,-0.064345
-0.723743,-0.787705,-0.063962
-0.727184,-0.790762,-0.063578
-0.730607,-0.793799,-0.063192
-0.734012,-0.796816,-0.062804
-0.737399,-0.799814,-0.062415
-0.740767,-0.802791,-0.062024
-0.744117,-0.805748,-0.061632
-0.747448,-0.808685,-0.061238
-0.750760,-0.811602,-0.060843
-0.754053,-0.814499,-0.060446
-0.757328,-0.817375,-0.060047
-0.760584,-0.820231,-0.059647
-0.763821,-0.823067,-0.059246
-0.767038,-0.825881,-0.058843
-0.770237,-0.828676,-0.058439
-0.773416,-0.831449,-0.058033
-0.776576,-0.834202,-0.057626
-0.779716,-0.836933,-0.057217
-0.782837,-0.839644,-0.056807
-0.785939,-0.842334,-0.056395
-0.789020,-0.845003,-0.055983
-0.792083,-0.847651,-0.055568
-0.795125,-0.850277,-0.055152
-0.798147,-0.852882,-0.054735
-0.801149,-0.855466,-0.054317
-0.804132,-0.858029,-0.053897
-0.807094,-0.860570,-0.053476
-0.810036,-0.863090,-0.053053
-0.812958,-0.865587,-0.052629
-0.815859,-0.868064,-0.052204
-0.818741,-0.870518,-0.051778
-0.821601,-0.872951,-0.051350
-0.824441,-0.875362,-0.050921
-0.827261,-0.877752,-0.050491
-0.830060,-0.880119,-0.050059
-0.832838,-0.882464,-0.049626
-0.835595,-0.884787,-0.049192
-0.838331,-0.887088,-0.048757
-0.841047,-0.889367,-0.048320
-0.843741,-0.891624,-0.047883
-0.846414,-0.893858,-0.047444
-0.849066,-0.896070,-0.047004
-0.851697,-0.898260,-0.046562
-0.854307,-0.900427,-0.046120
-0.856895,-0.902571,-0.045676
-0.859462,-0.904693,-0.045232
-0.862007,-0.906793,-0.044786
-0.864531,-0.908870,-0.044339
-0.867033,-0.910923,-0.043891
-0.869513,-0.912955,-0.043441
-0.871972,-0.914963,-0.042991
-0.874409,-0.916949,-0.042540
-0.876824,-0.918911,-0.042087
-0.879217,-0.920851,-0.041634
-0.881588,-0.922768,-0.041179
-0.883938,-0.924661,-0.040724
-0.886265,-0.926532,-0.040267
-0.888569,-0.928379,-0.039810
-0.890852,-0.930203,-0.039351
-0.893112,-0.932004,-0.038891
-0.895350,-0.933781,-0.038431
-0.897566,-0.935536,-0.037969
-0.899759,-0.937266,-0.037507
-0.901930,-0.938974,-0.037044
-0.904078,-0.940658,-0.036579
-0.906204,-0.942318,-0.036114
-0.908307,-0.943955,-0.035648
-0.910387,-0.945568,-0.035181
-0.912444,-0.947157,-0.034713
-0.914479,-0.948723,-0.034244
-0.916491,-0.950265,-0.033775
-0.918480,-0.951784,-0.033304
-0.920446,-0.953278,-0.032833
-0.922388,-0.954749,-0.032361
-0.924308,-0.956196,-0.031888
-0.926205,-0.957619,-0.031414
-0.928079,-0.959018,-0.030940
-0.929929,-0.960393,-0.030464
-0.931756,-0.961744,-0.029988
-0.933560,-0.963071,-0.029512
-0.935340,-0.964374,-0.029034
-0.937097,-0.965653,-0.028556
-0.938831,-0.966908,-0.028077
-0.940541,-0.968138,-0.027597
